Price,ID_Ber,Bed,Bath,m²,ID_Type,ID_Location_Number,Type,Region,Location_,Ber,Region_ID
2450000,11,6,3,294,1,21,Semi-D,South,Dublin 6,ber/E1,2
1075000,7,4,3,163,2,9,Detached,North,Dublin 15,ber/C2,1
525000,11,4,2,124,2,13,Detached,South,Dublin 12,ber/E1,2
695000,7,5,3,217,1,40,Semi-D,Co. Dublin,Co. Dublin - Rush,ber/C2,3
260000,1,1,1,36,3,30,Apartment,North,Dublin 7,ber/D2,1
1300000,13,5,4,320,2,97,Detached,Co. Dublin,Co. Dublin -  Glencullen,ber/F,3
475000,11,3,2,94,1,7,Semi-D,South,Dublin 14,ber/E1,2
625000,13,3,2,92,6,3,Terrace,South,Dublin 2,ber/F,2
330000,2,3,3,86,6,35,Terrace,Co. Dublin,Co. Dublin - Balbriggan,ber/B3,3
895000,10,3,3,123,5,8,End of Terrace,South,Dublin 4,ber/D1,2
1550000,5,5,3,275,6,21,Terrace,South,Dublin 6,ber/SI_666,2
385000,4,2,1,61,3,53,Apartment,North,Dublin 1,ber/C3,1
605000,6,2,2,75,3,1,Apartment,Co. Dublin,Co. Dublin - Stillorgan,ber/A2,3
1950000,2,6,4,606,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/B3,3
645000,11,4,1,115,1,5,Semi-D,South,Dublin 16,ber/E1,2
1850000,11,4,4,250,2,18,Detached,Co. Dublin,Co. Dublin - Howth,ber/E1,3
270000,4,1,1,46,3,12,Apartment,North,Dublin 3,ber/C3,1
1250000,3,2,2,134,3,8,Apartment,South,Dublin 4,ber/B2,2
470000,1,3,3,129,1,15,Semi-D,North,Dublin 5,ber/D2,1
400000,10,2,2,58,3,5,Apartment,South,Dublin 16,ber/D1,2
395000,10,3,1,82,6,28,Terrace,North,Dublin 11,ber/D1,1
400000,11,4,2,115,1,48,Semi-D,Co. Dublin,Co. Dublin - Newcastle,ber/E1,3
235000,14,1,1,44,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/C1,3
1425000,2,5,4,372,2,29,Detached,Co. Dublin,Co. Dublin - Lucan,ber/B3,3
340000,14,3,2,106,1,41,Semi-D,South,Dublin 24,ber/C1,2
800000,2,4,3,175,2,15,Detached,North,Dublin 5,ber/B3,1
1275000,3,4,5,404,2,98,Detached,Co. Dublin,Co. Dublin - Rolestown,ber/B2,3
1400000,11,4,2,240,2,14,Detached,South,Dublin 18,ber/E1,2
350000,4,2,2,56,4,46,Bungalow,North,Dublin 17,ber/C3,1
1950000,2,4,4,210,2,14,Detached,South,Dublin 18,ber/B3,2
2750000,2,5,9,520,2,14,Detached,South,Dublin 18,ber/B3,2
395000,1,2,1,55,3,53,Apartment,North,Dublin 1,ber/D2,1
485000,4,2,2,84,3,21,Apartment,South,Dublin 6,ber/C3,2
310000,13,4,1,91,6,49,Terrace,South,Dublin 10,ber/F,2
595000,1,3,1,107,5,38,End of Terrace,South,Dublin 6w,ber/D2,2
295000,11,1,1,35,3,53,Apartment,North,Dublin 1,ber/E1,1
495000,1,3,2,105,6,12,Terrace,North,Dublin 3,ber/D2,1
1600000,13,6,3,280,6,30,Terrace,North,Dublin 7,ber/F,1
695000,7,6,4,245,2,20,Detached,Co. Dublin,Co. Dublin - Swords,ber/C2,3
300000,1,2,1,66,3,28,Apartment,North,Dublin 11,ber/D2,1
850000,1,4,1,150,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
995000,7,5,3,175,2,14,Detached,South,Dublin 18,ber/C2,2
599960,7,5,5,242,1,27,Semi-D,North,Dublin 13,ber/C2,1
295000,2,2,2,76,3,26,Apartment,North,Dublin 9,ber/B3,1
235000,4,2,2,94,3,28,Apartment,North,Dublin 11,ber/C3,1
525000,14,2,2,85,3,4,Apartment,Co. Dublin,Co. Dublin - Blackrock,ber/C1,3
1795000,2,6,7,568,2,5,Detached,South,Dublin 16,ber/B3,2
1050000,2,4,4,191,1,21,Semi-D,South,Dublin 6,ber/B3,2
310000,7,4,3,103,1,9,Semi-D,North,Dublin 15,ber/C2,1
395000,7,4,4,117,2,9,Detached,North,Dublin 15,ber/C2,1
270000,11,2,1,60,6,49,Terrace,South,Dublin 10,ber/E1,2
1295000,2,3,2,186,6,21,Terrace,South,Dublin 6,ber/B3,2
650000,7,4,3,142,1,5,Semi-D,South,Dublin 16,ber/C2,2
800000,13,4,2,148,2,14,Detached,South,Dublin 18,ber/F,2
695000,15,4,2,137,2,99,Detached,Co. Dublin,Co.Dublin - Monkstown,ber/E2,3
345000,4,2,1,52,3,53,Apartment,North,Dublin 1,ber/C3,1
675000,10,4,2,119,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/D1,3
285000,4,2,1,60,3,10,Apartment,South,Dublin 8,ber/C3,2
610000,15,6,2,150,1,41,Semi-D,South,Dublin 24,ber/E2,2
295000,14,2,2,79,3,26,Apartment,North,Dublin 9,ber/C1,1
650000,11,3,1,140,1,7,Semi-D,South,Dublin 14,ber/E1,2
295000,7,3,1,82,5,45,End of Terrace,South,Dublin 22,ber/C2,2
995000,15,4,2,148,2,14,Detached,South,Dublin 18,ber/E2,2
395000,8,3,1,80,4,100,Bungalow,Co. Dublin,Co. Dublin - St Margaret's,ber/G,3
325000,4,2,2,53,3,10,Apartment,South,Dublin 8,ber/C3,2
1075000,4,5,2,164,1,7,Semi-D,South,Dublin 14,ber/C3,2
695000,14,4,3,149,1,9,Semi-D,North,Dublin 15,ber/C1,1
2250000,5,4,4,246,6,34,Terrace,Co. Dublin,Co Dublin - Dun Laoghaire,ber/SI_666,3
795000,1,3,2,106,9,93,House,Co. Dublin,Co Dublin - Killiney,ber/D2,3
420000,4,2,1,74,6,12,Terrace,North,Dublin 3,ber/C3,1
1295000,2,3,2,186,6,21,Terrace,South,Dublin 6,ber/B3,2
1100000,15,5,1,173,2,26,Detached,North,Dublin 9,ber/E2,1
695000,3,3,2,118,3,4,Apartment,Co. Dublin,Co. Dublin - Blackrock,ber/B2,3
275000,4,2,1,55,3,46,Apartment,North,Dublin 17,ber/C3,1
495000,4,2,2,88,3,21,Apartment,South,Dublin 6,ber/C3,2
1850000,14,5,4,314,2,19,Detached,Co. Dublin,Co. Dublin - Rathmichael,ber/C1,3
495000,8,3,3,75,4,8,Bungalow,South,Dublin 4,ber/G,2
925000,11,3,2,106,1,21,Semi-D,South,Dublin 6,ber/E1,2
1200000,10,3,3,212,6,7,Terrace,South,Dublin 14,ber/D1,2
995000,1,4,2,170,2,14,Detached,South,Dublin 18,ber/D2,2
520000,1,3,1,72,1,27,Semi-D,North,Dublin 13,ber/D2,1
1300000,7,5,3,256,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/C2,3
1650000,4,5,6,269,2,14,Detached,South,Dublin 18,ber/C3,2
385000,4,2,2,75,3,14,Apartment,South,Dublin 18,ber/C3,2
255000,4,2,2,58,3,27,Apartment,North,Dublin 13,ber/C3,1
295000,7,3,1,93,1,45,Semi-D,South,Dublin 22,ber/C2,2
550000,2,3,3,112,6,12,Terrace,North,Dublin 3,ber/B3,1
395000,11,3,3,117,1,41,Semi-D,South,Dublin 24,ber/E1,2
775000,4,4,4,306,2,33,Detached,Co. Dublin,Co. Dublin - Rathcoole,ber/C3,3
295000,14,1,1,37,3,12,Apartment,North,Dublin 3,ber/C1,1
1950000,2,5,4,278,6,4,Terrace,Co. Dublin,Co. Dublin - Blackrock,ber/B3,3
325000,1,2,1,60,3,10,Apartment,South,Dublin 8,ber/D2,2
325000,4,2,1,48,3,10,Apartment,South,Dublin 8,ber/C3,2
2100000,5,4,5,293,5,21,End of Terrace,South,Dublin 6,ber/SI_666,2
325000,2,1,1,51,3,14,Apartment,South,Dublin 18,ber/B3,2
774950,1,4,1,103,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
2195000,5,4,3,240,6,8,Terrace,South,Dublin 4,ber/SI_666,2
2695000,7,5,6,464,2,14,Detached,South,Dublin 18,ber/C2,2
425000,11,2,2,72,3,21,Apartment,South,Dublin 6,ber/E1,2
300000,14,3,3,107,6,28,Terrace,North,Dublin 11,ber/C1,1
2350000,5,5,2,233,1,21,Semi-D,South,Dublin 6,ber/SI_666,2
575000,2,4,4,197,6,45,Terrace,South,Dublin 22,ber/B3,2
445000,4,3,3,111,1,45,Semi-D,South,Dublin 22,ber/C3,2
275000,7,2,1,60,3,10,Apartment,South,Dublin 8,ber/C2,2
250000,10,1,1,36,3,53,Apartment,North,Dublin 1,ber/D1,1
725000,14,4,3,150,1,52,Semi-D,Co. Dublin,Co. Dublin - Portmarnock,ber/C1,3
1100000,15,3,3,176,3,27,Apartment,North,Dublin 13,ber/E2,1
350000,2,2,2,67,3,27,Apartment,North,Dublin 13,ber/B3,1
950000,14,4,3,189,2,68,Detached,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/C1,3
550000,14,2,1,69,3,12,Apartment,North,Dublin 3,ber/C1,1
349000,2,3,3,134,7,29,Duplex,Co. Dublin,Co. Dublin - Lucan,ber/B3,3
1950000,6,5,5,372,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/A2,3
550000,14,2,1,69,3,12,Apartment,North,Dublin 3,ber/C1,1
290000,10,2,1,51,3,30,Apartment,North,Dublin 7,ber/D1,1
330000,7,3,2,88,1,40,Semi-D,Co. Dublin,Co. Dublin - Rush,ber/C2,3
895000,6,4,4,170,6,30,Terrace,North,Dublin 7,ber/A2,1
525000,14,2,2,75,3,8,Apartment,South,Dublin 4,ber/C1,2
425000,7,2,1,70,3,27,Apartment,North,Dublin 13,ber/C2,1
295000,7,3,1,85,6,45,Terrace,South,Dublin 22,ber/C2,2
1695000,10,5,3,205,6,8,Terrace,South,Dublin 4,ber/D1,2
2700000,14,5,4,318,2,58,Detached,Co. Dublin,Co Dublin - Malahide,ber/C1,3
1350000,1,8,5,304,1,7,Semi-D,South,Dublin 14,ber/D2,2
395000,1,2,2,70,4,12,Bungalow,North,Dublin 3,ber/D2,1
549000,13,4,2,161,2,33,Detached,Co. Dublin,Co. Dublin - Rathcoole,ber/F,3
750000,7,3,3,108,2,68,Detached,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/C2,3
2000000,11,3,3,177,1,24,Semi-D,Co. Dublin,Co. Dublin - Dalkey,ber/E1,3
510000,10,3,1,87,6,12,Terrace,North,Dublin 3,ber/D1,1
750000,13,5,2,170,1,5,Semi-D,South,Dublin 16,ber/F,2
430000,15,2,1,75,5,30,End of Terrace,North,Dublin 7,ber/E2,1
2300000,16,5,4,381,2,27,Detached,North,Dublin 13,ber/A1,1
270000,2,3,1,77,6,45,Terrace,South,Dublin 22,ber/B3,2
800000,3,4,3,130,1,26,Semi-D,North,Dublin 9,ber/B2,1
695000,7,3,2,102,1,14,Semi-D,South,Dublin 18,ber/C2,2
585000,10,3,2,100,6,26,Terrace,North,Dublin 9,ber/D1,1
240000,2,2,2,62,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/B3,3
1595000,2,4,3,183,1,59,Semi-D,Co. Dublin,Co Dublin - Blackrock,ber/B3,3
330000,10,2,1,51,3,30,Apartment,North,Dublin 7,ber/D1,1
850000,2,4,3,160,2,52,Detached,Co. Dublin,Co. Dublin - Portmarnock,ber/B3,3
750000,14,3,2,113,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
475000,1,3,1,101,1,70,Semi-D,Co. Dublin,Co Dublin - Swords,ber/D2,3
1995000,6,4,4,270,6,14,Terrace,South,Dublin 18,ber/A2,2
2650000,5,5,3,290,5,21,End of Terrace,South,Dublin 6,ber/SI_666,2
240000,15,1,1,42,3,44,Apartment,Co. Dublin,Co. Dublin - Donabate,ber/E2,3
550000,7,4,3,186,1,9,Semi-D,North,Dublin 15,ber/C2,1
219000,10,1,1,43,3,46,Apartment,North,Dublin 17,ber/D1,1
2550000,2,4,6,354,2,14,Detached,South,Dublin 18,ber/B3,2
1100000,1,4,3,198,1,21,Semi-D,South,Dublin 6,ber/D2,2
1150000,4,4,3,180,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/C3,3
695000,2,2,2,85,6,18,Terrace,Co. Dublin,Co. Dublin - Howth,ber/B3,3
475000,5,3,1,64,4,15,Bungalow,North,Dublin 5,ber/SI_666,1
385000,7,3,3,100,6,5,Terrace,South,Dublin 16,ber/C2,2
310000,7,3,3,73,3,53,Apartment,North,Dublin 1,ber/C2,1
345000,3,2,1,61,3,14,Apartment,South,Dublin 18,ber/B2,2
525000,4,5,3,147,1,9,Semi-D,North,Dublin 15,ber/C3,1
1250000,4,5,3,284,2,5,Detached,South,Dublin 16,ber/C3,2
269950,14,2,2,69,3,9,Apartment,North,Dublin 15,ber/C1,1
260000,11,2,2,68,3,28,Apartment,North,Dublin 11,ber/E1,1
1750000,2,6,5,279,2,14,Detached,South,Dublin 18,ber/B3,2
1695000,14,5,4,293,6,34,Terrace,Co. Dublin,Co Dublin - Dun Laoghaire,ber/C1,3
350000,8,1,1,123,5,30,End of Terrace,North,Dublin 7,ber/G,1
1350000,9,4,3,196,2,19,Detached,Co. Dublin,Co. Dublin - Rathmichael,ber/B1,3
795000,7,3,3,142,1,7,Semi-D,South,Dublin 14,ber/C2,2
950000,13,4,2,134,2,7,Detached,South,Dublin 14,ber/F,2
465000,10,2,2,71,3,4,Apartment,Co. Dublin,Co. Dublin - Blackrock,ber/D1,3
1550000,11,4,3,201,1,8,Semi-D,South,Dublin 4,ber/E1,2
800000,1,4,2,186,1,8,Semi-D,South,Dublin 4,ber/D2,2
245000,2,2,2,68,3,41,Apartment,South,Dublin 24,ber/B3,2
295000,14,2,2,79,3,26,Apartment,North,Dublin 9,ber/C1,1
1450000,1,4,2,191,6,8,Terrace,South,Dublin 4,ber/D2,2
850000,15,2,2,82,2,8,Detached,South,Dublin 4,ber/E2,2
1800000,15,6,4,285,2,8,Detached,South,Dublin 4,ber/E2,2
425000,11,3,1,78,4,13,Bungalow,South,Dublin 12,ber/E1,2
625000,4,2,2,82,3,8,Apartment,South,Dublin 4,ber/C3,2
435000,1,2,1,76,6,14,Terrace,South,Dublin 18,ber/D2,2
640000,11,6,2,145,6,15,Terrace,North,Dublin 5,ber/E1,1
650000,2,4,3,143,6,9,Terrace,North,Dublin 15,ber/B3,1
845000,4,4,2,140,1,14,Semi-D,South,Dublin 18,ber/C3,2
2650000,7,4,4,416,2,21,Detached,South,Dublin 6,ber/C2,2
485000,6,2,2,89,3,14,Apartment,South,Dublin 18,ber/A2,2
425000,15,2,1,76,4,33,Bungalow,Co. Dublin,Co. Dublin - Rathcoole,ber/E2,3
1495000,15,4,4,238,1,4,Semi-D,Co. Dublin,Co. Dublin - Blackrock,ber/E2,3
2450000,5,5,5,461,2,14,Detached,South,Dublin 18,ber/SI_666,2
365000,1,5,1,96,6,15,Terrace,North,Dublin 5,ber/D2,1
650000,1,3,2,92,5,6,End of Terrace,Co. Dublin,Co. Dublin - Monkstown,ber/D2,3
350000,8,2,1,53,6,3,Terrace,South,Dublin 2,ber/G,2
295000,10,1,1,38,3,30,Apartment,North,Dublin 7,ber/D1,1
725000,7,2,2,62,6,8,Terrace,South,Dublin 4,ber/C2,2
995000,14,4,3,190,1,8,Semi-D,South,Dublin 4,ber/C1,2
550000,14,4,3,152,1,26,Semi-D,North,Dublin 9,ber/C1,1
695000,15,4,2,102,6,21,Terrace,South,Dublin 6,ber/E2,2
1445000,10,4,4,218,2,93,Detached,Co. Dublin,Co Dublin - Killiney,ber/D1,3
1850000,14,3,3,304,5,8,End of Terrace,South,Dublin 4,ber/C1,2
875000,2,3,2,1121,6,12,Terrace,North,Dublin 3,ber/B3,1
215000,7,2,1,50,3,41,Apartment,South,Dublin 24,ber/C2,2
600000,1,3,2,89,7,8,Duplex,South,Dublin 4,ber/D2,2
500000,10,2,1,50,5,8,End of Terrace,South,Dublin 4,ber/D1,2
395000,4,2,2,63,3,26,Apartment,North,Dublin 9,ber/C3,1
269000,3,3,2,124,3,43,Apartment,Co. Dublin,Co. Dublin - Citywest,ber/B2,3
2200000,5,5,3,318,2,27,Detached,North,Dublin 13,ber/SI_666,1
235000,7,2,2,60,3,28,Apartment,North,Dublin 11,ber/C2,1
750000,8,3,1,80,2,27,Detached,North,Dublin 13,ber/G,1
325000,10,2,1,52,3,26,Apartment,North,Dublin 9,ber/D1,1
695000,15,4,2,152,5,15,End of Terrace,North,Dublin 5,ber/E2,1
695000,15,3,2,122,1,5,Semi-D,South,Dublin 16,ber/E2,2
350000,2,3,3,105,7,9,Duplex,North,Dublin 15,ber/B3,1
295000,7,2,1,53,3,10,Apartment,South,Dublin 8,ber/C2,2
350000,5,2,2,68,3,5,Apartment,South,Dublin 16,ber/SI_666,2
225000,10,1,1,38,3,30,Apartment,North,Dublin 7,ber/D1,1
560000,14,2,2,70,3,22,Apartment,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
895000,7,5,2,190,2,44,Detached,Co. Dublin,Co. Dublin - Donabate,ber/C2,3
575000,10,3,1,114,1,18,Semi-D,Co. Dublin,Co. Dublin - Howth,ber/D1,3
450000,10,1,2,77,3,8,Apartment,South,Dublin 4,ber/D1,2
430000,10,3,1,86,4,46,Bungalow,North,Dublin 17,ber/D1,1
775000,1,3,2,111,1,26,Semi-D,North,Dublin 9,ber/D2,1
550000,1,5,4,177,2,54,Detached,Co. Dublin,Co. Dublin - Lusk,ber/D2,3
519950,2,1,1,60,3,8,Apartment,South,Dublin 4,ber/B3,2
499000,11,2,2,78,3,27,Apartment,North,Dublin 13,ber/E1,1
799000,11,3,1,94,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/E1,3
425000,15,3,2,100,4,46,Bungalow,North,Dublin 17,ber/E2,1
630000,7,4,2,135,6,12,Terrace,North,Dublin 3,ber/C2,1
395000,15,3,1,80,2,41,Detached,South,Dublin 24,ber/E2,2
575000,1,4,1,104,1,14,Semi-D,South,Dublin 18,ber/D2,2
435000,4,3,2,107,1,45,Semi-D,South,Dublin 22,ber/C3,2
365000,2,2,2,61,3,3,Apartment,South,Dublin 2,ber/B3,2
625000,10,3,1,96,7,8,Duplex,South,Dublin 4,ber/D1,2
500000,13,2,1,48,2,8,Detached,South,Dublin 4,ber/F,2
875000,6,4,4,144,5,26,End of Terrace,North,Dublin 9,ber/A2,1
2300000,14,5,6,335,2,58,Detached,Co. Dublin,Co Dublin - Malahide,ber/C1,3
595000,11,3,1,131,4,20,Bungalow,Co. Dublin,Co. Dublin - Swords,ber/E1,3
495000,10,2,2,68,7,101,Duplex,Co. Dublin,Co.Dublin - Dun Laoghaire,ber/D1,3
850000,7,2,1,70,1,8,Semi-D,South,Dublin 4,ber/C2,2
535000,2,2,2,81,3,1,Apartment,Co. Dublin,Co. Dublin - Stillorgan,ber/B3,3
420000,14,2,1,59,3,10,Apartment,South,Dublin 8,ber/C1,2
385000,14,2,1,56,3,53,Apartment,North,Dublin 1,ber/C1,1
1450000,14,4,3,163,2,21,Detached,South,Dublin 6,ber/C1,2
1000000,2,3,3,150,6,8,Terrace,South,Dublin 4,ber/B3,2
1450000,6,4,3,170,2,18,Detached,Co. Dublin,Co. Dublin - Howth,ber/A2,3
680000,10,5,1,128,5,30,End of Terrace,North,Dublin 7,ber/D1,1
275000,7,2,2,63,3,9,Apartment,North,Dublin 15,ber/C2,1
1795000,13,6,4,331,2,23,Detached,Co. Dublin,Co. Dublin - Glenageary,ber/F,3
495000,15,2,1,72,3,6,Apartment,Co. Dublin,Co. Dublin - Monkstown,ber/E2,3
750000,10,3,1,95,1,1,Semi-D,Co. Dublin,Co. Dublin - Stillorgan,ber/D1,3
770000,4,4,3,121,2,58,Detached,Co. Dublin,Co Dublin - Malahide,ber/C3,3
1500000,5,9,9,285,6,26,Terrace,North,Dublin 9,ber/SI_666,1
475000,2,3,3,89,3,53,Apartment,North,Dublin 1,ber/B3,1
375000,10,2,2,60,3,21,Apartment,South,Dublin 6,ber/D1,2
295000,10,2,2,75,3,44,Apartment,Co. Dublin,Co. Dublin - Donabate,ber/D1,3
320000,4,2,1,59,3,53,Apartment,North,Dublin 1,ber/C3,1
850000,5,5,4,210,6,30,Terrace,North,Dublin 7,ber/SI_666,1
550000,11,4,2,105,2,9,Detached,North,Dublin 15,ber/E1,1
375000,3,2,2,75,3,5,Apartment,South,Dublin 16,ber/B2,2
775000,12,3,4,101,1,9,Semi-D,North,Dublin 15,ber/A3,1
370000,8,3,1,95,5,30,End of Terrace,North,Dublin 7,ber/G,1
490000,12,3,3,137,6,27,Terrace,North,Dublin 13,ber/A3,1
290000,10,1,1,65,3,30,Apartment,North,Dublin 7,ber/D1,1
285000,4,1,1,51,3,12,Apartment,North,Dublin 3,ber/C3,1
250000,10,1,1,36,3,10,Apartment,South,Dublin 8,ber/D1,2
575000,11,3,2,146,6,30,Terrace,North,Dublin 7,ber/E1,1
335000,7,2,2,6,3,14,Apartment,South,Dublin 18,ber/C2,2
295000,14,2,1,60,3,27,Apartment,North,Dublin 13,ber/C1,1
700000,14,4,3,212,2,102,Detached,Co. Dublin,Co Dublin - Ashbourne,ber/C1,3
550000,9,2,2,94,3,36,Apartment,Co. Dublin,Co. Dublin - Skerries,ber/B1,3
1750000,13,6,4,265,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/F,3
385000,11,2,1,50,3,22,Apartment,Co. Dublin,Co. Dublin - Malahide,ber/E1,3
450000,10,3,1,110,1,9,Semi-D,North,Dublin 15,ber/D1,1
235000,7,2,2,70,3,45,Apartment,South,Dublin 22,ber/C2,2
1400000,4,4,3,206,3,8,Apartment,South,Dublin 4,ber/C3,2
1695000,4,3,2,136,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/C3,3
240000,14,1,1,53,3,44,Apartment,Co. Dublin,Co. Dublin - Donabate,ber/C1,3
385000,10,2,1,70,3,53,Apartment,North,Dublin 1,ber/D1,1
280000,14,3,3,94,7,46,Duplex,North,Dublin 17,ber/C1,1
550000,10,3,1,88,6,12,Terrace,North,Dublin 3,ber/D1,1
220000,7,2,2,78,3,41,Apartment,South,Dublin 24,ber/C2,2
480000,1,3,1,88,1,26,Semi-D,North,Dublin 9,ber/D2,1
490000,10,3,1,129,2,54,Detached,Co. Dublin,Co. Dublin - Lusk,ber/D1,3
690000,2,3,2,150,3,5,Apartment,South,Dublin 16,ber/B3,2
1550000,2,6,7,465,2,103,Detached,Co. Dublin,Co.Dublin - Portmarnock,ber/B3,3
280000,7,2,2,68,3,9,Apartment,North,Dublin 15,ber/C2,1
1675000,5,5,5,264,5,21,End of Terrace,South,Dublin 6,ber/SI_666,2
450000,15,2,1,89,3,7,Apartment,South,Dublin 14,ber/E2,2
330000,14,2,1,68,3,12,Apartment,North,Dublin 3,ber/C1,1
375000,7,2,2,66,3,14,Apartment,South,Dublin 18,ber/C2,2
1350000,2,5,4,253,2,95,Detached,Co. Dublin,Co Dublin - Portmarnock,ber/B3,3
565000,3,5,2,140,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/B2,3
1100000,4,4,2,138,2,87,Detached,Co. Dublin,Co Dublin - Howth,ber/C3,3
1800000,14,2,3,168,3,3,Apartment,South,Dublin 2,ber/C1,2
460000,11,3,2,107,5,14,End of Terrace,South,Dublin 18,ber/E1,2
345000,2,3,3,129,7,51,Duplex,Co. Dublin,Co. Dublin - Adamstown,ber/B3,3
330000,1,1,1,43,3,3,Apartment,South,Dublin 2,ber/D2,2
300000,14,3,3,94,7,46,Duplex,North,Dublin 17,ber/C1,1
289950,2,3,3,117,7,28,Duplex,North,Dublin 11,ber/B3,1
365000,7,2,2,86,3,14,Apartment,South,Dublin 18,ber/C2,2
995000,18,5,5,185,6,26,Terrace,North,Dublin 9,ber/FG,1
2200000,4,5,5,380,2,14,Detached,South,Dublin 18,ber/C3,2
1495000,7,4,3,234,2,14,Detached,South,Dublin 18,ber/C2,2
775000,7,3,2,158,4,5,Bungalow,South,Dublin 16,ber/C2,2
1275000,7,5,4,210,2,58,Detached,Co. Dublin,Co Dublin - Malahide,ber/C2,3
585000,3,2,2,104,3,36,Apartment,Co. Dublin,Co. Dublin - Skerries,ber/B2,3
630000,12,5,3,172,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/A3,3
325000,7,2,1,47,6,45,Terrace,South,Dublin 22,ber/C2,2
285000,4,3,1,80,1,45,Semi-D,South,Dublin 22,ber/C3,2
375000,7,2,1,50,3,3,Apartment,South,Dublin 2,ber/C2,2
380000,2,4,2,118,1,26,Semi-D,North,Dublin 9,ber/B3,1
1150000,3,4,4,247,2,95,Detached,Co. Dublin,Co Dublin - Portmarnock,ber/B2,3
2750000,5,4,2,278,6,8,Terrace,South,Dublin 4,ber/SI_666,2
440000,14,2,2,65,3,5,Apartment,South,Dublin 16,ber/C1,2
350000,1,1,1,43,3,30,Apartment,North,Dublin 7,ber/D2,1
400000,13,2,1,76,1,13,Semi-D,South,Dublin 12,ber/F,2
795000,14,3,2,0,2,104,Detached,Co. Dublin,Co Dublin - Donabate,ber/C1,3
380000,7,3,1,85,2,9,Detached,North,Dublin 15,ber/C2,1
295000,4,1,1,44,3,10,Apartment,South,Dublin 8,ber/C3,2
795000,10,3,3,97,7,24,Duplex,Co. Dublin,Co. Dublin - Dalkey,ber/D1,3
550000,9,2,2,83,3,34,Apartment,Co. Dublin,Co Dublin - Dun Laoghaire,ber/B1,3
850000,11,8,4,185,6,12,Terrace,North,Dublin 3,ber/E1,1
320000,10,1,1,37,3,21,Apartment,South,Dublin 6,ber/D1,2
1850000,5,4,4,188,5,8,End of Terrace,South,Dublin 4,ber/SI_666,2
695000,7,3,2,104,3,10,Apartment,South,Dublin 8,ber/C2,2
249950,3,2,1,68,3,28,Apartment,North,Dublin 11,ber/B2,1
290000,7,1,1,40,3,53,Apartment,North,Dublin 1,ber/C2,1
269950,9,3,2,96,3,28,Apartment,North,Dublin 11,ber/B1,1
1600000,5,7,3,445,6,53,Terrace,North,Dublin 1,ber/SI_666,1
210000,1,1,1,51,3,9,Apartment,North,Dublin 15,ber/D2,1
295000,10,2,1,67,3,13,Apartment,South,Dublin 12,ber/D1,2
750000,7,3,2,80,4,8,Bungalow,South,Dublin 4,ber/C2,2
800000,13,5,3,248,2,20,Detached,Co. Dublin,Co. Dublin - Swords,ber/F,3
795000,7,4,2,130,2,21,Detached,South,Dublin 6,ber/C2,2
950000,8,2,3,113,6,53,Terrace,North,Dublin 1,ber/G,1
895000,4,3,2,154,1,7,Semi-D,South,Dublin 14,ber/C3,2
1500000,7,4,3,234,2,7,Detached,South,Dublin 14,ber/C2,2
2600000,1,5,4,470,1,8,Semi-D,South,Dublin 4,ber/D2,2
